date,hour,USD_per_MWh,wind Hatchet MWh
1/25/2018,577,27.75618,0
1/25/2018,578,26.90948,0
1/25/2018,579,26.2846,0
1/25/2018,580,26.57007,0
1/25/2018,581,27.34142,0
1/25/2018,582,32.15063,0
1/25/2018,583,42.95375,0
1/25/2018,584,43.36579,0
1/25/2018,585,30.92454,0
1/25/2018,586,24.36982,0
1/25/2018,587,21.98688,0
1/25/2018,588,19.06723,0
1/25/2018,589,18.03217,0
1/25/2018,590,18.123,0.755073
1/25/2018,591,20.13802,0.548169
1/25/2018,592,26.24014,1.16349
1/25/2018,593,33.13328,1.34137
1/25/2018,594,47.18056,2.25769
1/25/2018,595,42.91094,4.64081
1/25/2018,596,41.11859,7.58736
1/25/2018,597,37.68987,5.21515
1/25/2018,598,34.1965,4.7028
1/25/2018,599,31.73644,4.37246
1/25/2018,600,27.60739,4.96588
1/26/2018,601,27.16917,3.8013
1/26/2018,602,25.90628,5.56145
1/26/2018,603,25.57722,4.69864
1/26/2018,604,25.8148,2.91192
1/26/2018,605,28.18965,1.39313
1/26/2018,606,31.73838,2.03843
1/26/2018,607,41.18166,2.91181
1/26/2018,608,41.14704,2.20194
1/26/2018,609,29.68357,2.47261
1/26/2018,610,27.35897,2.48129
1/26/2018,611,23.10868,0.271883
1/26/2018,612,21.42937,0.810333
1/26/2018,613,19.17801,1.09548
1/26/2018,614,18.72705,1.1223
1/26/2018,615,20.19761,1.00236
1/26/2018,616,27.32139,0.995107
1/26/2018,617,34.4898,1.6898
1/26/2018,618,46.51438,1.68709
1/26/2018,619,48.83507,1.1054
1/26/2018,620,42.31138,1.69149
1/26/2018,621,41.93129,0
1/26/2018,622,39.81495,0
1/26/2018,623,34.32398,0
1/26/2018,624,31.7013,2.00781
1/27/2018,625,32.22348,1.03205
1/27/2018,626,30.5797,2.21233
1/27/2018,627,29.6788,0
1/27/2018,628,30.10815,1.23769
1/27/2018,629,29.32823,0
1/27/2018,630,32.91649,0.362254
1/27/2018,631,36.59816,0
1/27/2018,632,34.88003,0
1/27/2018,633,31.20871,0
1/27/2018,634,27.33676,0
1/27/2018,635,20.03176,0.166035
1/27/2018,636,18.74404,1.50359
1/27/2018,637,15.95062,0
1/27/2018,638,14.99129,0
1/27/2018,639,15.44524,0
1/27/2018,640,21.22338,1.02006
1/27/2018,641,32.32568,2.80265
1/27/2018,642,41.48357,5.03219
1/27/2018,643,40.99027,1.07511
1/27/2018,644,39.16126,0.421091
1/27/2018,645,38.134,0
1/27/2018,646,35.09428,0
1/27/2018,647,33.17997,2.60523
1/27/2018,648,30.34433,0.217202
1/28/2018,649,31.23063,0.710226
1/28/2018,650,31.08675,0.0313576
1/28/2018,651,30.12985,0
1/28/2018,652,29.70951,0
1/28/2018,653,30.19153,0
1/28/2018,654,32.4535,0
1/28/2018,655,34.60895,0
1/28/2018,656,30.86584,0.164661
1/28/2018,657,27.01,0
1/28/2018,658,17.18469,0
1/28/2018,659,15.01992,0
1/28/2018,660,14.13012,0
1/28/2018,661,11.3844,0
1/28/2018,662,12.55783,0.336759
1/28/2018,663,14.80622,0.335604
1/28/2018,664,22.02959,0.426602
1/28/2018,665,34.18444,0
1/28/2018,666,44.60697,0
1/28/2018,667,45.712,0
1/28/2018,668,40.17975,0
1/28/2018,669,37.63463,0.140096
1/28/2018,670,34.31348,0
1/28/2018,671,32.70934,0
1/28/2018,672,29.22317,0
1/29/2018,673,27.17211,0
1/29/2018,674,25.74271,0
1/29/2018,675,25.6424,0
1/29/2018,676,25.86206,0.128752
1/29/2018,677,28.01415,0
1/29/2018,678,32.3699,0
1/29/2018,679,41.34479,0
1/29/2018,680,40.27938,0
1/29/2018,681,29.64343,0
1/29/2018,682,25.06364,0
1/29/2018,683,25.0441,0
1/29/2018,684,23.33815,0
1/29/2018,685,21.80617,1.11097
1/29/2018,686,22.72647,1.10432
1/29/2018,687,24.98958,1.6184
1/29/2018,688,27.25599,1.64252
1/29/2018,689,35.07159,1.49517
1/29/2018,690,46.97957,6.62826
1/29/2018,691,50.38721,8.52655
1/29/2018,692,42.52491,3.99894
1/29/2018,693,40.88953,4.303
1/29/2018,694,36.25302,4.33727
1/29/2018,695,32.31377,7.18726
1/29/2018,696,29.14793,6.4914
1/30/2018,697,26.90531,5.99063
1/30/2018,698,25.26622,4.60626
1/30/2018,699,24.75489,10.337
1/30/2018,700,24.80427,8.96178
1/30/2018,701,27.23749,8.14702
1/30/2018,702,31.81464,6.5499
1/30/2018,703,39.57503,8.86375
1/30/2018,704,40.7664,8.18169
1/30/2018,705,29.36274,6.15267
1/30/2018,706,26.00485,7.82052
1/30/2018,707,25.2705,8.6089
1/30/2018,708,23.44317,8.1219
1/30/2018,709,22.58888,7.35456
1/30/2018,710,23.28065,4.50772
1/30/2018,711,25.28278,3.00048
1/30/2018,712,27.61793,2.66871
1/30/2018,713,33.0398,3.46364
1/30/2018,714,47.32463,1.59389
1/30/2018,715,49.11797,1.62844
1/30/2018,716,38.91699,3.55231
1/30/2018,717,37.7175,6.10769
1/30/2018,718,33.43474,6.08933
1/30/2018,719,31.09358,1.9197
1/30/2018,720,28.49829,1.23534
1/31/2018,721,27.18562,2.09698
1/31/2018,722,26.21224,1.32919
1/31/2018,723,25.32894,4.13744
1/31/2018,724,25.25533,2.03872
1/31/2018,725,27.7401,1.67579
1/31/2018,726,31.3345,3.3146
1/31/2018,727,39.51097,3.54181
1/31/2018,728,39.31299,2.63426
1/31/2018,729,28.02611,1.30466
1/31/2018,730,22.04095,2.38961
1/31/2018,731,20.6504,3.2975
1/31/2018,732,20.00126,1.62449
1/31/2018,733,18.35236,1.11669
1/31/2018,734,19.04004,0.691302
1/31/2018,735,19.94574,0.209215
1/31/2018,736,24.44133,0.0112942
1/31/2018,737,32.98728,0.296965
1/31/2018,738,44.33158,0.48285
1/31/2018,739,43.31265,0.288459
1/31/2018,740,39.4065,0.137299
1/31/2018,741,38.31584,0.797751
1/31/2018,742,35.54721,0.949924
1/31/2018,743,31.86183,1.92613
1/31/2018,744,29.47641,0.706838
2/1/2018,745,26.51207,1.58704
2/1/2018,746,25.9356,3.38965
2/1/2018,747,25.22893,3.06338
2/1/2018,748,25.0252,2.18049
2/1/2018,749,28.04648,2.39044
2/1/2018,750,32.61152,2.43436
2/1/2018,751,37.91114,2.99692
2/1/2018,752,40.0166,2.12525
2/1/2018,753,30.30139,2.08681
2/1/2018,754,25.13719,4.06314
2/1/2018,755,23.53899,4.34112
2/1/2018,756,22.27697,2.65169
2/1/2018,757,21.50365,1.49303
